Season,Name,playerId,Team,Throws,IP_L,TBF_L,ERA_L,H_L,1B_L,2B_L,3B_L,R_L,ER_L,HR_L,BB_L,IBB_L,HBP_L,SO_L,AVG_L,OBP_L,SLG_L,wOBA_L,IP_R,TBF_R,ERA_R,H_R,1B_R,2B_R,3B_R,R_R,ER_R,HR_R,BB_R,IBB_R,HBP_R,SO_R,AVG_R,OBP_R,SLG_R,wOBA_R,SP,RP
2019.0,A.J. Minter,18655,Atlanta,L,4.4,17.85617778,3.5809523810000004,3.2512773999999998,1.980173136,0.739495798,0.066,1.8732359790000002,1.750687831,0.465608466,1.769312169,0.008846561,0.178561778,5.441333332999999,0.204376119,0.291168211,0.34696336299999997,0.130878701,6.6,27.25964472,3.948,5.089964,2.998022824,1.222941176,0.099,3.097864,2.8952,0.77,2.926,0.01463,0.272596447,4.935449735,0.21154373399999998,0.304059739,0.36660519,0.135568752,0.0,11.0
2019.0,A.J. Puk,19343,Oakland,L,12.0,48.912,3.7714285710000004,8.830839002000001,5.110222756000001,2.016806723,0.18,5.380571429,5.028571428999999,1.523809524,5.079365079,0.025396825,0.48912,14.0,0.203740721,0.29439246199999997,0.364046947,0.133391377,18.0,74.73344759999998,4.158,13.858620000000002,7.733325882000001,3.335294118,0.27,8.89812,8.316,2.52,8.4,0.042,0.7473344759999999,12.698412699999999,0.21130418199999998,0.307840133,0.38565959899999996,0.138469813,28.0,2.0
2019.0,Aaron Bummer,16258,Chicago White Sox,L,8.8,35.55591111,3.39047619,6.249795917999999,3.8007090839999997,1.4789915969999998,0.132,3.547191534,3.315132275,0.838095238,3.6317460319999997,0.01815873,0.35555911100000004,9.445333332999999,0.19797503600000002,0.287915588,0.332832981,0.12585801800000002,13.2,54.23405064,3.738,9.734867999999999,5.704985647000001,2.445882353,0.198,5.866168,5.4824,1.386,6.006,0.03003,0.542340506,8.567195767000001,0.204146441,0.300239579,0.350938474,0.12994201800000002,0.0,22.0
2019.0,Aaron Civale,19479,Cleveland,R,19.6,82.75291402,4.8405,20.61108233,13.25531763,3.6317647060000002,0.294,11.27944067,10.54153333,3.43,5.030666667,0.025153332999999996,0.82752914,15.34814815,0.26804288800000003,0.319859167,0.456739395,0.17767874399999994,29.4,121.5330667,4.39047619,28.96888889,18.92004575,4.941176471,0.441,15.34617778,14.34222222,4.666666667,6.844444444,0.034222222000000004,1.215330667,16.92133333,0.255292576,0.304679747,0.429987222,0.169187909,49.0,0.0
2019.0,Aaron Fletcher,sa3007591,Seattle,L,0.8,3.265777778,3.838095238,0.627664399,0.379623316,0.134453782,0.012,0.365045503,0.34116402100000004,0.10158730199999999,0.304761905,0.00152381,0.032657778,0.793333333,0.214340043,0.295514315,0.372522776,0.139613668,1.2,4.99130562,4.2315,0.9891690000000001,0.580816059,0.22235294100000005,0.018000000000000002,0.603694,0.5642,0.168,0.504,0.00252,0.049913056,0.71957672,0.222916721,0.309153992,0.394718726,0.145264753,0.0,2.0
2019.0,Aaron Loup,10343,Tampa Bay,L,5.2,20.98257778,3.333333333,3.884867725,2.43768005,0.87394958,0.078,2.060740741,1.925925926,0.495238095,1.925925926,0.00962963,0.20982577800000002,5.642,0.20612848600000008,0.28693421199999997,0.33960793,0.13093300300000002,7.8,31.996828499999996,3.675,6.064825,3.683530882,1.445294118,0.11699999999999999,3.40795,3.185,0.8190000000000001,3.185,0.015925,0.319968285,5.117460317,0.212861672,0.299085682,0.35803626200000005,0.13538898800000002,0.0,13.0
2019.0,Adam Cimber,15288,Cleveland,R,7.2,30.48460128,4.956,7.154736,4.704618353,1.334117647,0.10800000000000001,4.242336,3.9648,1.008,2.352,0.01176,0.304846013,4.8761904760000006,0.25710791,0.32185371,0.421480408,0.16435388,10.8,44.7504,4.495238095,10.06367347,6.7151188479999995,1.81512605,0.162,5.771885714,5.394285714,1.371428571,3.2,0.016,0.447504,5.376,0.244840983,0.306392289,0.396981401,0.156766493,0.0,18.0
2019.0,Adam Kolarek,10843,Los Angeles Dodgers,L,3.6,14.5168,3.304761905,2.946394558,2.0587811119999997,0.605042017,0.054000000000000006,1.414438095,1.321904762,0.228571429,1.066666667,0.005333333000000001,0.14516800000000002,3.0239999999999996,0.22145075,0.286442551,0.32658114899999996,0.13530041,5.4,22.13414721,3.6435,4.6218645,3.162276265,1.000588235,0.081,2.339127,2.1861,0.37799999999999995,1.764,0.00882,0.22134147199999998,2.742857143,0.229386523,0.298507366,0.34336788100000004,0.140098059,0.0,9.0
2019.0,Adam Ottavino,1247,New York Yankees,R,9.2,38.28655670000001,4.2525,6.208581667000001,2.970542451,1.7047058819999998,0.138,4.65129,4.3469999999999995,1.3953333330000002,5.259333333,0.026296667000000003,0.382865567,11.098412699999999,0.19018850699999998,0.309528503,0.37909422600000003,0.127734563,13.8,56.3592,3.857142857,8.953832199999997,4.52909177,2.319327731,0.207,6.328285714,5.914285714,1.898412698,7.155555556,0.035777777999999996,0.563592,12.235999999999999,0.184083523,0.29583421600000004,0.357367995,0.12339528,0.0,23.0
2019.0,Adam Plutko,15846,Cleveland,R,10.0,43.0636255,5.6595,11.02580833,6.689533824,1.8529411759999999,0.15,6.728516667,6.288333333,2.333333333,2.916666667,0.014583333,0.430636255,7.8306878310000005,0.277614029,0.333764542,0.508071951,0.189714911,15.0,63.04666667,5.133333333,15.36507937,9.444467787,2.521008403,0.225,9.154444444,8.555555556,3.174603175,3.968253968,0.01984127,0.630466667,8.633333333,0.262884847,0.316651158,0.4766617,0.179873408,12.0,12.0
2019.0,Adbert Alzolay,17859,Chicago Cubs,R,2.0,8.4787493,5.0085,1.6951183330000001,0.944530098,0.370588235,0.03,1.1909100000000001,1.113,0.35,0.956666667,0.004783333,0.084787493,1.925925926,0.227921348,0.322756623,0.42699751799999996,0.151097707,3.0,12.444,4.542857143,2.396371882,1.370979725,0.5042016810000001,0.045,1.620285714,1.5142857140000001,0.47619047600000003,1.301587302,0.006507936999999999,0.12444000000000001,2.123333333,0.21749662600000005,0.307168048,0.40108512799999996,0.144442541,3.0,2.0
2019.0,Adrian Morejon,20039,San Diego,L,2.4,9.758933333,3.666666667,1.793015873,1.0742894490000001,0.403361345,0.036000000000000004,1.046222222,0.977777778,0.27936507899999996,0.965079365,0.004825397,0.09758933300000001,2.66,0.206182303,0.29262261300000003,0.35721917200000003,0.13344518,3.6,14.903903699999999,4.0425,2.812065,1.6290061759999999,0.6670588239999999,0.054000000000000006,1.7301900000000001,1.617,0.462,1.5959999999999999,0.00798,0.14903903699999999,2.412698413,0.213701187,0.3057658,0.3779295520000001,0.138429775,3.0,3.0
2019.0,AJ Ramos,8350,Los Angeles Dodgers,R,1.2,5.0911392,5.04,0.9790399999999999,0.528687059,0.22235294100000005,0.018000000000000002,0.71904,0.672,0.21,0.616,0.0030800000000000003,0.050911392,1.092063492,0.22129059399999998,0.323297268,0.422083361,0.146969074,1.8,7.4712,4.571428571,1.385578231,0.770342937,0.302521008,0.027000000000000003,0.9782857140000001,0.914285714,0.28571428600000004,0.838095238,0.004190475999999999,0.074712,1.204,0.211267956,0.30763270600000003,0.396323031,0.14059235,0.0,3.0
2019.0,Alec Mills,13834,Chicago Cubs,R,14.0,59.72940260000001,5.271,13.558370000000002,8.14091902,2.594117647,0.21,8.773286667,8.199333333,2.613333333,5.39,0.02695,0.597294026,11.11111111,0.25228578399999996,0.32723689100000003,0.45425250899999997,0.16724655800000002,21.0,87.57466667,4.7809523810000005,19.02857143,11.62860411,3.529411765,0.315,11.93644444,11.15555556,3.5555555560000003,7.333333333,0.036666667,0.875746667,12.25,0.239758467,0.311022039,0.426565862,0.15924223699999998,31.0,3.0
2019.0,Alex Cobb,6562,Baltimore,R,24.0,102.5488464,5.334,25.92168,16.35462118,4.447058824,0.36,15.219679999999999,14.224,4.76,6.72,0.0336,1.0254884640000002,16.76190476,0.273425758,0.328303727,0.478556243,0.182867471,36.0,150.32,4.838095238,36.24489796,23.17828731,6.050420168,0.54,20.70704762,19.35238095,6.476190476,9.142857142999999,0.04571428599999999,1.5032,18.48,0.25949649,0.311940893,0.449646428,0.17370076399999998,60.0,0.0
2019.0,Alex Colome,6661,Chicago White Sox,R,8.8,36.84060688,4.494,7.701789333,4.604534431,1.630588235,0.132,4.701722667,4.394133333,1.334666667,3.4906666669999997,0.017453333,0.368406069,7.915343915,0.23351822600000002,0.31380759,0.4123634,0.152765626,13.2,54.17866667,4.076190476,10.93514739,6.702786981,2.218487395,0.198,6.396901587,5.978412698,1.8158730159999998,4.749206349,0.023746032,0.541786667,8.726666667,0.22367902899999997,0.29949316600000003,0.38858985100000004,0.1463557,0.0,22.0
2019.0,Alex Wood,13781,Los Angeles Dodgers,L,15.6,63.94613333,4.019047619,13.99401361,8.99213312,2.6218487390000003,0.23399999999999999,7.453993651,6.966349206,2.146031746,4.457142857,0.022285713999999998,0.639461333,14.56,0.23779312800000002,0.298542176,0.399696615,0.155542887,23.4,97.81082766,4.431,22.235967000000002,14.00008465,4.335882353,0.35100000000000003,12.327042,11.5206,3.549,7.371,0.036855,0.978108277,13.20634921,0.24855286899999998,0.312696212,0.42387794,0.16264928,39.0,0.0
2019.0,Alex Young,18333,Arizona,L,12.0,49.776,4.542857143,10.09342404,6.118839536,2.016806723,0.18,6.481142857,6.0571428570000005,1.7777777780000001,4.698412698,0.023492062999999997,0.49776000000000004,11.2,0.226412363,0.307168048,0.399363685,0.148235953,18.0,76.30874370000002,5.0085,16.096065,9.550770882,3.335294118,0.27,10.71819,10.017000000000001,2.94,7.77,0.03885,0.763087437,10.15873016,0.23749036,0.322756623,0.424803841,0.155189668,18.0,11.0
2019.0,Alexander Guillen,sa737454,Colorado,R,0.8,3.40446512,5.166,0.672610667,0.381708706,0.14823529400000002,0.012,0.49134399999999995,0.4592,0.130666667,0.40133333299999996,0.002006667,0.034044651,0.71957672,0.226537867,0.325451609,0.416574491,0.147867499,1.2,4.9936,4.6857142860000005,0.949478458,0.552020008,0.201680672,0.018000000000000002,0.668495238,0.624761905,0.177777778,0.546031746,0.0027301590000000002,0.049936,0.793333333,0.215906743,0.309485382,0.39123154600000004,0.141334614,0.0,2.0
2019.0,Amir Garrett,14375,Cincinatti,L,9.2,37.66275556,3.961904762,6.645139834,3.6953128810000004,1.546218487,0.138,4.333443386,4.04994709,1.265608466,4.186243386,0.020931217,0.37662755600000003,12.34333333,0.20076021100000002,0.29758870800000004,0.37052043700000004,0.13277313400000001,13.8,57.59384736,4.368,10.446232,5.589173176,2.557058824,0.207,7.166432,6.6976,2.093,6.922999999999999,0.034615,0.575938474,11.195767199999999,0.208528815,0.311581381,0.393179492,0.137978469,0.0,23.0
2019.0,Andre Scrubb,20329,Houston,R,0.8,3.41397308,5.2815,0.514312667,0.242077373,0.14823529400000002,0.012,0.5023293329999999,0.469466667,0.11199999999999999,0.569333333,0.002846667,0.034139731,0.744973545,0.182996856,0.327414922,0.36383133100000004,0.118891508,1.2,5.005333333,4.79047619,0.7328798190000001,0.360818194,0.201680672,0.018000000000000002,0.68344127,0.638730159,0.152380952,0.774603175,0.003873016,0.050053333,0.821333333,0.175301715,0.311175345,0.341500529,0.11436272300000001,0.0,2.0
2019.0,Andrew Chafin,12988,Arizona,L,8.8,35.75146667,3.628571429,6.076855631,3.44152541,1.4789915969999998,0.132,3.796292063,3.5479365080000003,1.024338624,4.004232804,0.020021163999999998,0.357514667,10.472000000000001,0.19359381899999997,0.291976919,0.34702008700000003,0.126068693,13.2,54.59059914,4.0005,9.482693,5.144810647,2.445882353,0.198,6.278118,5.8674,1.694,6.622000000000001,0.03311,0.545905991,9.498412698,0.199961081,0.305008541,0.367051599,0.13040486199999998,0.0,22.0
2019.0,Andrew Heaney,15423,Los Angeles Angels,L,23.2,94.64568889,3.80952381,21.33067271,13.64647601,3.899159664,0.348,10.50751323,9.82010582,3.437037037,5.646560847000001,0.028232804,0.946456889,27.33733333,0.242249013,0.29503393899999997,0.411537129,0.16092829,34.8,144.635064,4.2,33.8488,21.19456471,6.448235294,0.522,17.3768,16.24,5.684,9.338,0.046689999999999995,1.44635064,24.7957672,0.252884719,0.308591495,0.43625494299999995,0.168304815,58.0,0.0
2019.0,Andrew Kittredge,12828,Tampa Bay,R,4.4,18.04473902,3.6645,3.826999,2.432371549,0.815294118,0.066,1.916940667,1.791533333,0.513333333,1.386,0.0069299999999999995,0.18044739,4.376719577,0.232244888,0.298893012,0.38318857700000003,0.149411786,6.6,26.62586667,3.3238095239999996,5.483537415,3.5768810189999996,1.1092436970000001,0.099,2.60808254,2.4374603169999998,0.6984126979999999,1.885714286,0.009428571,0.266258667,4.825333333000001,0.22405660000000002,0.286770397,0.363081548,0.143871441,0.0,11.0
2019.0,Andrew Suarez,18300,San Francisco,L,7.6,31.37617778,4.333333333,6.6429629629999996,4.286572673999999,1.277310924,0.114,3.915407407,3.6592592589999997,0.965079365,2.5735449740000003,0.012867725,0.313761778,5.674666667,0.233177473,0.303742214,0.387643019,0.149790551,11.4,48.05789415,4.7775,10.5826675,6.703314559,2.112352941,0.171,6.475105,6.0515,1.5959999999999999,4.256,0.02128,0.48057894100000004,5.1470899469999996,0.24428315399999997,0.318766494,0.411460741,0.156693385,15.0,3.0
2019.0,Andrew Triggs,13533,San Francisco,R,0.8,3.31889348,4.1265,0.7159593329999999,0.46239070600000004,0.14823529400000002,0.012,0.3924760000000001,0.3668,0.093333333,0.27066666699999997,0.001353333,0.033188935,0.71957672,0.23746279899999997,0.307275585,0.38745603700000003,0.151045252,1.2,4.888,3.742857143,1.019501134,0.672836335,0.201680672,0.018000000000000002,0.5339809520000001,0.499047619,0.126984127,0.368253968,0.00184127,0.04888,0.793333333,0.228032137,0.293910618,0.366401985,0.145033399,0.0,2.0
2019.0,Anthony Banda,14706,Tampa Bay,L,2.4,9.7888,3.8,1.89968254,1.130162465,0.403361345,0.036000000000000004,1.084266667,1.013333333,0.33015873,0.8888888890000001,0.0044444440000000005,0.097888,2.6039999999999996,0.215823398,0.294873675,0.38235755899999996,0.142371161,3.6,14.95835838,4.1895,2.993631,1.726572176,0.6670588239999999,0.054000000000000006,1.793106,1.6758,0.546,1.47,0.00735,0.149583584,2.361904762,0.22443073300000002,0.30840380100000003,0.405336315,0.148214601,0.0,6.0
2019.0,Anthony Castro,19789,Detroit,R,3.2,13.78036016,5.6595,2.445592,1.31931749,0.5929411760000001,0.048,2.153125333,2.012266667,0.485333333,2.016,0.01008,0.137803602,2.5735449740000003,0.21034534100000002,0.333764542,0.39483170700000003,0.13484622300000002,4.8,20.17493333,5.133333333,3.4438095239999997,1.904769374,0.8067226890000001,0.07200000000000001,2.929422222,2.7377777780000003,0.66031746,2.742857143,0.013714286000000001,0.201749333,2.837333333,0.199869077,0.316651158,0.3700153020000001,0.128882734,0.0,8.0
2019.0,Anthony DeSclafani,13050,Cincinatti,R,20.4,86.39507814,4.9665,20.532242999999998,12.638243,3.78,0.306,12.045418,11.2574,3.8080000000000003,6.426,0.03213,0.8639507809999999,17.91746032,0.259556412,0.322034477,0.45949288299999996,0.173260406,30.6,126.82,4.504761905,28.86530612,18.082496600000002,5.1428571430000005,0.45899999999999996,16.38832381,15.31619048,5.180952381,8.742857143,0.043714286,1.2682,19.754,0.24711555,0.306547573,0.432064696,0.165014531,51.0,0.0
2019.0,Anthony Gose,5097,Cleveland,L,1.2,5.322133333,7.619047619,0.306938776,-0.166710151,0.201680672,0.018000000000000002,1.086984127,1.015873016,0.253968254,1.523809524,0.0076190480000000015,0.053221332999999996,1.26,0.081957377,0.35398768,0.348862072,0.077578557,1.8,8.259048,8.4,0.5076,-0.272929412,0.33352941199999997,0.027000000000000003,1.7976,1.68,0.42,2.52,0.0126,0.08259048,1.142857143,0.089738144,0.37657978,0.381003376,0.082247653,0.0,3.0
2019.0,Anthony Misiewicz,18152,Seattle,L,4.8,19.872,4.457142857,4.506122448999999,2.8147013469999997,0.8067226890000001,0.07200000000000001,2.543542857,2.377142857,0.812698413,1.371428571,0.0068571430000000004,0.19872,4.48,0.24621129,0.305770482,0.431373864,0.164594847,7.2,30.45348432,4.914,7.2069839999999985,4.420866353,1.334117647,0.10800000000000001,4.206384,3.9312,1.344,2.2680000000000002,0.011340000000000001,0.304534843,4.063492063,0.25849134,0.321129718,0.45870395,0.17277161600000002,0.0,12.0
2019.0,Antonio Senzatela,15488,Colorado,R,21.6,93.39083459999999,5.8275,21.424770000000002,13.57041706,4.002352941,0.324,14.96502,13.985999999999999,3.528,9.072000000000001,0.045360000000000004,0.933908346,13.02857143,0.256938166,0.336549925,0.439637289,0.164453344,32.4,136.6416,5.285714286,29.88734694,19.15596879,5.445378151,0.486,20.36057143,19.02857143,4.8,12.34285714,0.061714285999999986,1.366416,14.364,0.243120322,0.319058179,0.41246046799999997,0.15628905,54.0,0.0
2019.0,Archie Bradley,12918,Arizona,R,8.4,34.62148704,3.864,6.600047999999999,3.937577412,1.556470588,0.126,3.8588480000000014,3.6064,0.98,3.528,0.01764,0.34621487,8.977777778,0.21465474899999998,0.302536481,0.36909025700000003,0.137732668,12.6,51.044,3.504761905,9.485714286,5.845733893999999,2.1176470590000003,0.18899999999999997,5.250133333,4.906666667,1.333333333,4.8,0.024,0.51044,9.898,0.20741255,0.289870588,0.349444945,0.132943027,0.0,21.0
2019.0,Aroldis Chapman,10233,New York Yankees,L,8.0,31.93244444,2.866666667,5.282539683,2.9714410210000004,1.344537815,0.12,2.726518519,2.548148148,0.846560847,3.3015873019999997,0.016507937,0.319324444,12.22666667,0.186586143,0.27882148,0.33225894699999997,0.122352025,12.0,48.5905854,3.1605,8.12223,4.3187005880000005,2.223529412,0.18,4.50898,4.2139999999999995,1.4,5.46,0.0273,0.48590585399999997,11.08994709,0.190462916,0.28952390100000003,0.349533859,0.12560464400000002,0.0,20.0
2019.0,Art Warren,18251,Seattle,R,1.6,6.69656344,4.4835,1.211894667,0.6674240779999999,0.29647058800000003,0.024,0.852861333,0.7970666670000001,0.22399999999999998,0.821333333,0.0041066670000000005,0.06696563400000001,1.523809524,0.20865004899999998,0.3136226,0.383654234,0.135812618,2.4,9.848533332999999,4.066666667,1.732063492,0.9879402429999999,0.403361345,0.036000000000000004,1.1603555559999998,1.084444444,0.304761905,1.117460317,0.005587302,0.09848533300000001,1.68,0.20064244399999998,0.29933483899999996,0.3616193270000001,0.130679811,0.0,4.0
2019.0,Asher Wojciechowski,10836,Baltimore,R,18.8,82.05648878,6.2265,19.65444433,10.84424825,3.4835294119999998,0.282,13.91691933,13.00646667,5.0446666669999995,7.676666667,0.038383333,0.8205648879999999,16.71111111,0.26719199,0.343076779,0.527954947,0.185566575,28.2,119.88133329999998,5.647619047999999,27.28344671,15.25745885,4.739495798,0.423,18.93458413,17.69587302,6.863492063,10.44444444,0.052222222,1.198813333,18.424,0.252068845,0.324710306,0.49390585,0.17569679100000002,47.0,0.0
2019.0,Ashton Goudeau,sa658634,Colorado,R,5.6,23.8191548,5.145,5.479926667000001,3.378279608,1.037647059,0.084,3.425426667,3.201333333,0.98,2.0253333330000003,0.010126666999999999,0.238191548,4.444444444,0.254222525,0.325093464,0.446545694,0.167188787,8.4,34.94026667,4.666666667,7.697777778,4.826679738999999,1.411764706,0.126,4.6604444439999995,4.3555555560000005,1.333333333,2.755555556,0.013777778000000001,0.3494026670000001,4.9,0.241800006,0.309177263,0.419708278,0.159270424,6.0,7.0
2019.0,Austin Adams,13801,Seattle,R,6.4,26.01870208,3.318,4.139029333,2.18514698,1.185882353,0.096,2.524629333,2.359466667,0.672,3.210666667,0.016053333,0.260187021,8.465608466,0.183566488,0.29247742600000004,0.33408561,0.119236404,9.6,38.44693333,3.00952381,6.063310658,3.391579565,1.6134453780000002,0.14400000000000002,3.4348698410000003,3.21015873,0.914285714,4.368253968,0.02184127,0.38446933299999997,9.333333332999999,0.179951115,0.28132371100000003,0.317787928,0.116352563,0.0,16.0
2019.0,Austin Brice,17237,Boston,R,4.8,20.43716304,5.187,4.662248,2.804836235,0.889411765,0.07200000000000001,2.960048,2.7664,0.8959999999999999,1.7919999999999998,0.00896,0.20437163,4.419047619,0.252822555,0.32580939,0.454625812,0.167931195,7.2,29.9744,4.704761905,6.548027211,4.0108955580000005,1.210084034,0.10800000000000001,4.02727619,3.7638095239999996,1.2190476190000001,2.4380952380000003,0.012190476,0.299744,4.872,0.240413144,0.309793239,0.427045625,0.159931771,0.0,12.0
2019.0,Austin Pruitt,15290,Houston,R,4.4,18.51062906,4.6935,4.405063667,2.856436216,0.815294118,0.066,2.455222,2.2946,0.667333333,1.283333333,0.006416666999999999,0.185106291,3.4920634919999998,0.258479914,0.317304359,0.431538319,0.168157576,6.6,27.2008,4.257142857,6.209886621,4.093706416,1.1092436970000001,0.099,3.340438095,3.1219047619999998,0.9079365079999999,1.7460317459999999,0.008730159,0.27200799999999997,3.85,0.24659277100000002,0.302488396,0.406664708,0.160463869,6.0,4.0
2019.0,Avg_Totals,1,NONE,R,27.29423077,119.3862179,4.690151923,26.73717949,16.33012821,5.600961538,0.612179487,14.02564103,13.04166667,4.1939102560000014,10.95352564,0.565705128,1.213141026,26.78846154,0.254938322,0.3365249,0.442521987,0.328980337,40.13717949,171.59935900000005,4.628927885,38.73076923,24.15865385,7.642628205,0.612179487,20.37980769,18.84935897,6.317307692000001,13.55448718,0.596153846,1.8445512819999998,40.3525641,0.255603552,0.32884087300000003,0.445218884,0.326430408,304.0,183.0
2019.0,Beau Burrows,18873,Detroit,R,1.6,6.99908944,6.3210000000000015,1.557928,0.864124078,0.29647058800000003,0.024,1.202394667,1.123733333,0.373333333,0.784,0.00392,0.069990894,1.235978836,0.25352368,0.34460466799999995,0.491838913,0.171029702,2.4,10.22186667,5.733333332999999,2.163809524,1.216511671,0.403361345,0.036000000000000004,1.635911111,1.528888889,0.507936508,1.066666667,0.005333333000000001,0.102218667,1.3626666669999998,0.23901623600000002,0.326035837,0.45984634700000004,0.162101429,0.0,4.0
2019.0,Ben Bowden,sa873701,Colorado,L,2.4,9.925333333,4.40952381,1.734240363,0.939323463,0.403361345,0.036000000000000004,1.258184127,1.175873016,0.355555556,1.193650794,0.005968254,0.09925333300000001,2.716,0.200898301,0.30499172,0.3795302920000001,0.13324335699999998,3.6,15.20729406,4.8615,2.743647,1.4345881759999999,0.6670588239999999,0.054000000000000006,2.080722,1.9446,0.588,1.974,0.00987,0.152072941,2.463492063,0.20973936399999998,0.320222646,0.40383889100000003,0.138896651,0.0,6.0
2019.0,Ben Heller,15100,New York Yankees,R,2.8,11.85814798,4.9665,2.393484333,1.3099941370000001,0.518823529,0.042,1.6532926669999999,1.545133333,0.5226666670000001,1.306666667,0.0065333330000000005,0.11858148,2.9037037039999998,0.22941697600000002,0.322034477,0.437491775,0.153997877,4.2,17.40666667,4.504761905,3.384126984,1.90413352,0.705882353,0.063,2.249377778,2.102222222,0.7111111109999999,1.7777777780000001,0.008888889,0.17406666699999998,3.201333333,0.21896900100000002,0.306547573,0.410832462,0.14716046900000002,0.0,7.0
2019.0,Bernardo Flores,sa874080,Chicago White Sox,L,0.8,3.277866667,4.0,0.733121693,0.476615002,0.134453782,0.012,0.380444444,0.355555556,0.11005291,0.211640212,0.0010582010000000002,0.032778667000000004,0.681333333,0.24167935100000001,0.29822462899999996,0.402754321,0.158147346,1.2,5.0133468,4.41,1.1656600000000001,0.743307059,0.22235294100000005,0.018000000000000002,0.62916,0.588,0.182,0.35,0.00175,0.050133468,0.617989418,0.252678538,0.312324986,0.427037035,0.165449743,0.0,2.0
2019.0,Blake Cederlind,sa875318,Pittsburg,R,0.8,3.41915924,5.3445,0.6222713329999999,0.35003603899999997,0.14823529400000002,0.012,0.5083213329999999,0.4750666670000001,0.11199999999999999,0.46666666700000003,0.002333333,0.034191592,0.634920635,0.21323069100000008,0.328481218,0.38738520600000004,0.13571171099999998,1.2,5.0117333330000005,4.847619048,0.879092971,0.507031346,0.201680672,0.018000000000000002,0.6915936509999999,0.646349206,0.152380952,0.634920635,0.003174603,0.050117333,0.7,0.20317884600000002,0.31209380800000003,0.363768735,0.129923807,0.0,2.0
2019.0,Blake Snell,13543,Tampa Bay,L,21.6,86.9856,3.2476190480000002,15.7322449,9.492278511,3.6302521010000004,0.324,8.339885714,7.794285714,2.285714286,8.228571429,0.041142857000000005,0.869856,29.232,0.20198762399999998,0.285457275,0.34495590200000004,0.13042182800000002,32.4,132.5948438,3.5805,24.492860999999998,14.22333159,6.003529412000001,0.486,13.792086,12.8898,3.78,13.607999999999999,0.06804,1.325948438,26.51428571,0.20816483600000002,0.297347984,0.363828528,0.134751128,54.0,0.0
2019.0,Blake Taylor,16418,Houston,L,7.2,29.5584,4.085714286,4.752108843999999,2.748310524,1.210084034,0.10800000000000001,3.4973714289999998,3.2685714289999996,0.685714286,3.80952381,0.019047619,0.295584,7.308,0.186699182,0.299651424,0.323546977,0.117401528,10.8,45.22514094,4.5045,7.448103,4.1509265289999995,2.001176471,0.162,5.783778,5.4054,1.1340000000000001,6.3,0.0315,0.452251409,6.628571429,0.193593543,0.313992485,0.342456198,0.121478166,0.0,18.0
2019.0,Blake Treinen,12572,Los Angeles Dodgers,R,8.0,32.9123396,3.7905,6.130686667000001,3.7816670589999997,1.482352941,0.12,3.605186667,3.369333333,0.7466666670000001,3.4533333330000002,0.017266667,0.329123396,7.619047619,0.210460395,0.301198381,0.346484044,0.131667552,12.0,48.53866667,3.4380952380000003,8.830839002000001,5.618159264,2.016806723,0.18,4.905015873,4.584126984,1.015873016,4.698412698,0.023492062999999997,0.4853866670000001,8.4,0.203687372,0.28873142399999996,0.328804253,0.127406417,0.0,20.0
2019.0,Brad Brach,6627,New York Mets,R,4.0,16.7414086,4.4835,3.169736667,1.808560196,0.741176471,0.06,2.132153333,1.992666667,0.56,1.9133333330000002,0.009566667,0.167414086,3.80952381,0.21620693800000002,0.3136226,0.38953994399999997,0.140311634,6.0,24.62133333,4.066666667,4.520634921,2.6603267969999997,1.0084033609999998,0.09,2.900888889,2.711111111,0.761904762,2.6031746030000003,0.013015873,0.246213333,4.2,0.20763578300000002,0.29933483899999996,0.3672043270000001,0.134841905,0.0,10.0
2019.0,Brad Hand,9111,Cleveland,L,8.4,33.9248,3.371428571,6.5726984129999995,3.96826704,1.411764706,0.126,3.366933333,3.146666667,1.066666667,2.8444444439999996,0.014222222,0.339248,11.466,0.21380812,0.28758875100000003,0.372025084,0.140761311,12.6,51.74163918,3.717,10.293591000000001,6.005885117999999,2.3347058819999997,0.18899999999999997,5.568066,5.2038,1.764,4.704,0.02352,0.517416392,10.4,0.221271318,0.299855351,0.393340698,0.146082775,0.0,21.0
2019.0,Brad Keller,15734,Kansas City,R,21.6,91.54715472,4.998,18.787464,11.43711106,4.002352941,0.324,12.834864,11.9952,3.0239999999999996,9.828,0.049139999999999996,0.915471547,15.77142857,0.23250752,0.322576225,0.40233088,0.148465947,32.4,134.3664,4.533333333,26.53714286,16.49147899,5.445378151,0.486,17.4624,16.32,4.114285714,13.37142857,0.066857143,1.343664,17.387999999999998,0.22178732,0.307013029,0.378578213,0.142010605,54.0,0.0
2019.0,Brad Peacock,5401,Houston,R,4.4,18.2396522,4.095,3.820556667,2.2719292159999998,0.815294118,0.066,2.14214,2.002,0.667333333,1.5913333330000001,0.007956666999999999,0.182396522,4.982010582,0.232028099,0.306710153,0.411143126,0.153313683,6.6,26.8664,3.714285714,5.449614512,3.333434307,1.1092436970000001,0.099,2.91447619,2.723809524,0.9079365079999999,2.165079365,0.010825396999999999,0.268664,5.492666667000001,0.223046335,0.293428144,0.38803261899999997,0.147151804,0.0,11.0
